buyer_id,supplier_id,to_airport,from_airport,flight_type,journey_type,pax,costprice,markup,selling_price,booking_date,payment_method,refund_status,refund_amount,channel_of_booking,booking_status,travel_date,cashback,coupon_redeem,Coupon USed?
358,5,PNQ,DEL,International,one way,1,31264,9658,40922,15-04-2024,Credit Card,Yes,0,Android,confirmed,04-09-2024,0,67.80175911,Yes
461,1,JFK,DEN,International,round trip,5,17097,5281,22378,20-06-2024,Credit Card,Yes,1370.39602,Android,failed,25-06-2024,19.92554916,0,No
341,3,ATL,CCU,International,round trip,3,26094,8060,34154,15-09-2024,Bank Transfer,Yes,0,Web,confirmed,19-09-2024,11.21474596,0,No
44,1,AMD,LAS,International,round trip,5,20108,6212,26320,17-08-2024,Credit Card,No,0,Android,failed,01-09-2024,7.286161606,0,No
238,3,PNQ,ATL,International,one way,3,32558,10057,42615,08-07-2024,Credit Card,Yes,0,Android,failed,26-11-2024,1.948053164,9.774410962,Yes
410,1,DEN,DEL,International,round trip,2,22083,6822,28905,29-05-2024,PayPal,Yes,656.9844499,Android,failed,05-06-2024,9.552549599,0,No
147,7,JAI,AMD,International,one way,2,27069,8362,35431,29-06-2024,Debit Card,No,0,Android,confirmed,04-07-2024,0,0,No
235,5,BLR,DFW,International,round trip,2,34148,10549,44697,26-05-2024,PayPal,Yes,761.9253905,Android,confirmed,28-05-2024,0,0,No
360,5,JFK,GOI,International,round trip,1,37535,11594,49129,02-04-2024,PayPal,Yes,843.1850019,Web,confirmed,05-01-2025,0,38.39148694,Yes
414,3,DEL,AMD,International,one way,3,16623,5135,21758,15-04-2024,PayPal,Yes,387.2152571,Android,failed,25-04-2024,5.630107304,0,No
41,5,DFW,SFO,International,round trip,1,12007,3709,15716,08-04-2024,Debit Card,Yes,413.5606621,Web,confirmed,20-11-2024,0,10.3996493,Yes
312,3,HYD,MAA,Domestic,one way,4,7236,2236,9472,01-07-2024,Debit Card,Yes,351.1207293,iOS,failed,20-07-2024,5.105293105,0,No
363,7,DEL,ATL,International,one way,1,11828,3654,15482,13-06-2024,Debit Card,No,0,iOS,confirmed,18-06-2024,0,0,No
340,3,AMD,DFW,International,one way,5,14064,4345,18409,27-05-2024,Credit Card,Yes,137.4646643,Android,failed,19-06-2024,1.998735319,0,No
350,3,DEN,ORD,International,round trip,5,31966,9875,41841,23-04-2024,Bank Transfer,Yes,0,Web,confirmed,16-10-2024,11.9488059,23.03637654,Yes
461,3,MIA,DEN,International,one way,1,31681,9787,41468,23-03-2024,Credit Card,No,0,Android,confirmed,17-04-2024,1.776184721,0,No
89,3,GOI,BLR,International,round trip,5,14400,4449,18849,17-06-2024,Debit Card,No,0,Web,confirmed,05-07-2024,6.85604862,0,No
5,7,BLR,SFO,International,round trip,1,20739,6406,27145,31-03-2024,Debit Card,Yes,389.4748859,iOS,confirmed,12-04-2024,0,0,No
123,7,MAA,HYD,Domestic,one way,4,6779,2094,8873,14-08-2024,Credit Card,Yes,143.4281727,Android,confirmed,21-08-2024,0,0,No
442,5,SFO,HYD,International,round trip,5,18675,5769,24444,08-06-2024,Bank Transfer,No,0,Web,confirmed,13-06-2024,0,0,No
417,3,MAA,BLR,Domestic,round trip,2,4988,1541,6529,27-08-2024,Credit Card,Yes,0,Web,cancelled,13-09-2024,10.98236222,0,No
286,3,SEA,MIA,International,one way,4,30985,9571,40556,25-04-2024,Bank Transfer,Yes,1033.965297,Web,confirmed,03-12-2024,15.03384865,48.95794104,Yes
133,5,BLR,ORD,International,round trip,1,14347,4432,18779,09-04-2024,Debit Card,Yes,148.4450449,Web,confirmed,26-11-2024,0,0.796715,Yes
256,1,DFW,ORD,International,round trip,5,18553,5732,24285,24-08-2024,Credit Card,No,0,Android,failed,28-08-2024,5.421974986,0,No
41,1,BLR,SEA,International,round trip,1,30347,9374,39721,30-06-2024,Credit Card,Yes,0,Android,failed,23-09-2024,12.30259705,49.0947455,Yes
77,3,BLR,PNQ,International,round trip,1,32413,10012,42425,27-03-2024,Credit Card,Yes,0,Web,confirmed,18-10-2024,13.45004855,41.45764197,Yes
62,7,DEL,PNQ,International,one way,3,29104,8990,38094,27-03-2024,PayPal,Yes,152.1195037,Web,confirmed,27-12-2024,0,4.648682708,Yes
434,1,DFW,CCU,International,one way,4,34389,10623,45012,20-07-2024,Bank Transfer,No,0,Android,failed,04-08-2024,3.986040379,0,No
262,3,PNQ,JAI,International,round trip,5,26103,8064,34167,06-05-2024,Bank Transfer,Yes,322.9836693,Web,confirmed,01-06-2024,4.696180437,0,No
311,5,AMD,MAA,International,round trip,2,15241,4708,19949,27-03-2024,Bank Transfer,No,0,iOS,confirmed,15-04-2024,0,0,No
232,5,PNQ,AMD,International,one way,3,35305,10906,46211,02-06-2024,Bank Transfer,Yes,215.7736629,Android,confirmed,25-06-2024,0,0,No
181,3,JFK,SEA,International,round trip,2,11950,3692,15642,21-07-2024,Debit Card,Yes,164.8216873,Web,confirmed,16-08-2024,2.396506254,0,No
119,3,DEL,ORD,International,round trip,3,26930,8319,35249,27-07-2024,Debit Card,Yes,308.9039805,Web,cancelled,18-08-2024,4.491461853,0,No
106,1,DFW,DEL,International,round trip,4,11503,3554,15057,26-04-2024,Bank Transfer,Yes,722.342694,Web,confirmed,30-09-2024,10.50285804,25.01084883,Yes
216,5,CCU,SFO,International,round trip,1,17305,5346,22651,12-06-2024,Bank Transfer,Yes,129.8582046,iOS,confirmed,23-06-2024,0,0,No
26,5,DXB,SEA,International,one way,2,21698,6703,28401,05-05-2024,Debit Card,Yes,0,Web,confirmed,09-10-2024,0,33.62491574,Yes
198,5,JAI,LAX,International,round trip,4,22375,6912,29287,21-03-2024,Bank Transfer,No,0,Android,confirmed,23-03-2024,0,0,No
398,5,GOI,BLR,International,round trip,1,36024,11128,47152,28-03-2024,Debit Card,Yes,264.258566,Android,confirmed,17-01-2025,0,9.718907882,Yes
270,5,AMD,DEN,International,round trip,4,20253,6257,26510,17-08-2024,Debit Card,Yes,724.8227754,Android,confirmed,28-11-2024,0,38.51173031,Yes
168,1,ATL,BOM,International,round trip,5,31146,9621,40767,09-04-2024,PayPal,Yes,154.5058065,Android,confirmed,13-04-2024,2.246513414,0,No
108,7,DFW,HYD,International,round trip,3,35229,10882,46111,25-07-2024,Credit Card,Yes,169.2403607,iOS,confirmed,05-08-2024,0,0,No
202,5,BOM,LAS,International,round trip,5,27861,8606,36467,27-06-2024,Credit Card,Yes,415.0033932,Web,confirmed,17-07-2024,0,0,No
35,3,BLR,ATL,International,round trip,5,24838,7673,32511,29-04-2024,PayPal,Yes,288.3777317,Web,confirmed,05-10-2024,4.193010331,13.31936813,Yes
257,7,BOM,ATL,International,one way,4,16672,5150,21822,24-05-2024,Debit Card,Yes,618.7400546,Android,confirmed,13-06-2024,0,0,No
88,5,DEL,AMD,International,one way,5,15002,4635,19637,18-06-2024,Debit Card,Yes,489.5526558,Android,confirmed,16-07-2024,0,0,No
400,3,LAS,JFK,International,round trip,3,32357,9995,42352,30-04-2024,Debit Card,Yes,578.2850312,Web,confirmed,03-05-2024,8.408260567,0,No
230,5,JAI,GOI,International,round trip,1,12395,3829,16224,11-04-2024,Credit Card,Yes,960.9173212,Web,confirmed,07-10-2024,0,46.721711,Yes
111,3,BLR,ORD,International,round trip,2,26792,8276,35068,07-09-2024,Bank Transfer,Yes,466.2032899,Android,cancelled,11-09-2024,6.778592782,0,No
463,5,PNQ,LAS,International,round trip,2,25476,7870,33346,02-09-2024,PayPal,No,0,Web,confirmed,12-09-2024,0,0,No
55,5,BLR,DEL,Domestic,one way,3,7779,2403,10182,06-06-2024,Credit Card,No,0,Web,confirmed,13-06-2024,0,0,No
138,5,BOM,ATL,International,round trip,3,31790,9820,41610,13-04-2024,Credit Card,Yes,265.4044726,iOS,confirmed,10-05-2024,0,0,No
186,3,CCU,GOI,International,round trip,3,29244,9033,38277,07-05-2024,Credit Card,Yes,215.7604654,Web,confirmed,15-05-2024,3.137155755,0,No
245,5,DFW,DEL,International,one way,2,31119,9613,40732,03-04-2024,PayPal,Yes,0,iOS,confirmed,12-04-2024,0,0,No
342,5,HYD,CCU,Domestic,one way,5,5661,1749,7410,16-05-2024,Bank Transfer,Yes,252.3310007,Android,confirmed,27-05-2024,0,0,No
147,5,DFW,BLR,International,one way,5,32740,10113,42853,21-09-2024,Bank Transfer,Yes,389.1637395,iOS,confirmed,07-10-2024,0,0,No
70,5,HYD,BOM,Domestic,round trip,2,8384,2590,10974,23-04-2024,Debit Card,Yes,53.23047059,Web,confirmed,18-06-2024,0,0,No
214,3,BOM,JFK,International,round trip,1,20082,6203,26285,25-06-2024,PayPal,Yes,781.802977,Web,confirmed,22-07-2024,11.36741017,0,No
371,1,PNQ,MAA,International,one way,2,18000,5561,23561,12-05-2024,PayPal,No,0,Android,failed,08-06-2024,6.302211914,0,No
93,1,BOM,ATL,International,one way,2,36960,11417,48377,16-09-2024,Credit Card,Yes,666.0295152,Web,cancelled,04-10-2024,9.684064791,0,No
456,1,BLR,GOI,International,round trip,4,24370,7528,31898,16-05-2024,PayPal,No,0,Web,confirmed,06-06-2024,4.376875001,0,No
244,3,LAS,BLR,International,round trip,3,26240,8106,34346,26-06-2024,Debit Card,Yes,420.3097518,Android,failed,27-06-2024,6.11130104,0,No
405,1,ATL,BOM,International,one way,3,36236,11193,47429,31-05-2024,PayPal,No,0,iOS,failed,19-06-2024,6.698452517,0,No
74,1,DEL,LAS,International,one way,1,26042,8045,34087,27-08-2024,PayPal,No,0,Web,cancelled,12-09-2024,11.85536131,0,No
105,3,MIA,DEL,International,one way,2,17945,5543,23488,26-04-2024,Credit Card,Yes,430.3767816,Web,confirmed,18-10-2024,6.257675586,14.2036345,Yes
156,7,GOI,JFK,International,round trip,3,12236,3780,16016,31-03-2024,Debit Card,Yes,675.0724869,Android,confirmed,29-06-2024,0,0,No
12,1,MIA,JAI,International,round trip,3,33861,10460,44321,22-08-2024,Credit Card,Yes,0,Android,cancelled,15-11-2024,6.186426773,17.86858085,Yes
275,1,CCU,AMD,International,round trip,5,32345,9992,42337,18-04-2024,Debit Card,Yes,536.7257438,Web,confirmed,12-05-2024,7.8039888,0,No
459,3,PNQ,LAS,International,one way,2,15923,4919,20842,05-05-2024,Credit Card,No,0,Web,confirmed,02-06-2024,5.116142669,0,No
75,1,CCU,ATL,International,round trip,1,27463,8484,35947,21-04-2024,PayPal,Yes,666.0896357,Android,failed,17-12-2024,9.684938941,34.68099949,Yes
146,7,LAX,JFK,International,round trip,3,28342,8755,37097,13-08-2024,Credit Card,Yes,791.2923766,Android,confirmed,20-12-2024,0,54.78476717,Yes
341,5,DFW,DEL,International,round trip,3,11628,3592,15220,30-08-2024,Bank Transfer,Yes,852.9930898,Web,confirmed,05-09-2024,0,0,No
368,5,JFK,PNQ,International,round trip,1,35523,10973,46496,30-04-2024,Credit Card,Yes,83.73942287,Web,confirmed,27-05-2024,0,0,No
457,3,DEN,PNQ,International,one way,3,38140,11781,49921,30-04-2024,PayPal,Yes,195.3032862,Android,failed,09-05-2024,2.839708502,0,No
37,1,GOI,SEA,International,round trip,3,31904,9855,41759,10-04-2024,PayPal,No,0,Android,confirmed,22-04-2024,6.645012107,0,No
270,1,CCU,BLR,Domestic,round trip,3,6186,1912,8098,05-08-2024,Bank Transfer,Yes,744.9299575,Web,confirmed,09-08-2024,10.8312767,0,No
284,5,LAS,BOM,International,one way,4,21205,6550,27755,09-05-2024,PayPal,Yes,481.1421599,Web,confirmed,21-09-2024,0,4.084749189,Yes
286,1,SEA,PNQ,International,round trip,4,21354,6596,27950,19-05-2024,Debit Card,No,0,Web,confirmed,17-06-2024,8.806133576,0,No
30,1,BOM,LAS,International,round trip,2,32401,10009,42410,09-07-2024,PayPal,Yes,539.8386143,Android,cancelled,19-12-2024,7.849249917,40.06077873,Yes
473,3,DEL,BOM,Domestic,one way,4,6241,1929,8170,13-04-2024,Debit Card,Yes,0,Web,confirmed,01-01-2025,5.830503065,15.3297133,Yes
48,1,MAA,MIA,International,round trip,3,21618,6678,28296,07-06-2024,PayPal,Yes,826.9750038,Android,failed,09-06-2024,12.02421114,0,No
325,1,BOM,HYD,Domestic,one way,4,6847,2115,8962,26-05-2024,PayPal,Yes,300.3724181,Web,confirmed,20-12-2024,4.367412992,12.82755494,Yes
83,5,ORD,MAA,International,round trip,4,28326,8750,37076,14-09-2024,Debit Card,No,0,Android,confirmed,25-09-2024,0,0,No
344,7,ORD,CCU,International,round trip,4,37662,11634,49296,02-07-2024,Debit Card,Yes,0,iOS,confirmed,22-10-2024,0,52.8176479,Yes
366,3,MIA,DEN,International,round trip,4,20511,6336,26847,03-09-2024,Credit Card,Yes,784.0823055,Web,confirmed,22-09-2024,11.40055159,0,No
347,5,LAS,AMD,International,round trip,1,19441,6006,25447,18-04-2024,Bank Transfer,Yes,82.08801942,Android,confirmed,29-04-2024,0,0,No
126,1,JFK,CCU,International,round trip,4,34882,10775,45657,09-04-2024,PayPal,No,0,Web,cancelled,10-04-2024,5.635393049,0,No
53,1,LAS,JAI,International,round trip,3,16670,5150,21820,20-04-2024,Debit Card,Yes,424.1061836,Web,cancelled,27-11-2024,6.166501133,18.39759553,Yes
401,5,ATL,SEA,International,one way,4,33645,10393,44038,04-05-2024,PayPal,No,0,Web,confirmed,22-05-2024,0,0,No
354,5,SFO,AMD,International,round trip,2,28149,8695,36844,03-08-2024,PayPal,No,0,Android,confirmed,08-08-2024,0,0,No
136,5,PNQ,CCU,International,one way,5,26372,8146,34518,13-04-2024,Bank Transfer,Yes,96.58894564,Android,confirmed,06-05-2024,0,0,No
408,5,JFK,MAA,International,round trip,5,37223,11498,48721,31-05-2024,Credit Card,Yes,791.9599785,Web,confirmed,22-06-2024,0,0,No
107,1,PNQ,MIA,International,round trip,4,18655,5763,24418,05-08-2024,PayPal,Yes,43.64260021,Web,cancelled,06-08-2024,0.634563121,0,No
484,5,JFK,MAA,International,round trip,1,20561,6351,26912,17-07-2024,Credit Card,Yes,423.070906,iOS,confirmed,13-10-2024,0,19.23201081,Yes
493,5,DEN,JAI,International,round trip,3,35317,10909,46226,18-08-2024,Bank Transfer,Yes,170.5491722,Android,confirmed,09-09-2024,0,0,No
226,1,GOI,AMD,International,one way,3,13413,4144,17557,21-05-2024,PayPal,Yes,220.4328989,Web,confirmed,31-10-2024,3.205092907,6.369088758,Yes
98,3,BLR,MIA,International,round trip,4,33245,10270,43515,06-04-2024,Debit Card,No,0,Web,confirmed,23-04-2024,14.35670331,0,No
112,1,LAX,HYD,International,round trip,5,32249,9962,42211,04-08-2024,Credit Card,No,0,Android,cancelled,07-08-2024,8.497800371,0,No
152,3,HYD,GOI,International,one way,5,24751,7646,32397,08-04-2024,Debit Card,Yes,156.784365,Web,confirmed,07-01-2025,2.279643641,7.817071542,Yes
423,3,JFK,MIA,International,round trip,2,37117,11465,48582,18-07-2024,Debit Card,Yes,192.7569408,Web,confirmed,14-08-2024,2.802684657,0,No
382,1,BOM,CCU,Domestic,one way,1,7303,2256,9559,05-09-2024,Debit Card,Yes,657.1277133,Android,cancelled,01-12-2024,9.554632649,9.469229154,Yes
465,7,ATL,SEA,International,one way,4,33212,10259,43471,11-05-2024,PayPal,Yes,289.9257771,iOS,confirmed,08-06-2024,0,0,No
293,5,DEN,AMD,International,one way,2,30337,9371,39708,17-09-2024,Credit Card,No,0,Web,confirmed,04-10-2024,0,0,No
415,3,HYD,JFK,International,one way,1,22887,7070,29957,30-05-2024,Bank Transfer,Yes,85.61568131,Android,failed,12-06-2024,1.244851446,0,No
133,3,MAA,JAI,International,round trip,2,17620,5443,23063,08-06-2024,Debit Card,Yes,310.1484985,Android,cancelled,27-06-2024,4.509557138,0,No
400,3,BOM,DEL,Domestic,round trip,4,11090,3426,14516,03-04-2024,Bank Transfer,Yes,0,Web,confirmed,16-09-2024,7.272836004,3.055451604,Yes
438,7,MIA,DEL,International,one way,1,31500,9730,41230,24-04-2024,Debit Card,Yes,0,Android,confirmed,08-08-2024,0,0,No
264,3,SYD,GOI,International,one way,4,28156,8698,36854,28-08-2024,Debit Card,No,0,Android,cancelled,30-08-2024,3.370778556,0,No
32,1,ATL,DFW,International,round trip,5,19999,6178,26177,29-06-2024,Bank Transfer,No,0,iOS,failed,23-07-2024,10.21842265,0,No
342,3,BLR,CCU,Domestic,round trip,1,9858,3046,12904,06-07-2024,Debit Card,Yes,770.2105965,Android,failed,09-12-2024,11.19885703,37.15542903,Yes
178,5,DEN,DEL,International,round trip,2,13328,4118,17446,08-05-2024,PayPal,Yes,712.4890083,Web,confirmed,29-05-2024,0,0,No
413,3,BLR,SEA,International,round trip,3,30247,9343,39590,31-08-2024,Bank Transfer,Yes,146.7418287,Web,confirmed,04-09-2024,2.133625228,0,No
195,1,BLR,CCU,Domestic,round trip,2,9594,2964,12558,21-06-2024,Bank Transfer,No,0,Android,failed,03-07-2024,8.612360958,0,No
205,5,ATL,AMD,International,one way,3,37377,11546,48923,10-04-2024,Debit Card,Yes,356.37989,Web,confirmed,29-04-2024,0,0,No
335,5,DEN,MIA,International,one way,2,12572,3884,16456,22-07-2024,Debit Card,Yes,527.2799466,Web,confirmed,06-08-2024,0,0,No
246,1,AMD,DEL,International,one way,4,33673,10401,44074,05-09-2024,Debit Card,Yes,283.7163466,Web,confirmed,17-09-2024,4.125233822,0,No
351,3,ATL,MIA,International,one way,5,28321,8749,37070,17-04-2024,Credit Card,Yes,880.1859819,Web,confirmed,29-10-2024,12.79789841,23.19007228,Yes
326,7,PNQ,BLR,International,one way,5,12419,3837,16256,07-08-2024,Bank Transfer,Yes,288.6536661,Web,confirmed,09-08-2024,0,0,No
229,1,SEA,CCU,International,round trip,2,22044,6810,28854,30-05-2024,Debit Card,Yes,799.0727019,Android,failed,05-09-2024,11.61851185,0,No
15,7,ATL,JAI,International,one way,3,36223,11189,47412,29-08-2024,Credit Card,Yes,0,iOS,confirmed,23-12-2024,0,61.04202614,Yes
439,3,HYD,AMD,International,round trip,1,34170,10555,44725,07-04-2024,Bank Transfer,Yes,335.2509041,Android,confirmed,29-09-2024,4.874545951,9.349941602,Yes
72,5,SFO,LAX,International,round trip,2,20706,6396,27102,28-04-2024,Credit Card,No,0,Web,confirmed,23-05-2024,0,0,No
496,1,CCU,SEA,International,one way,3,24443,7551,31994,02-04-2024,Debit Card,Yes,184.1418674,Web,cancelled,22-11-2024,2.677421546,5.025346567,Yes
147,1,ORD,JAI,International,one way,5,18638,5757,24395,28-08-2024,Credit Card,Yes,173.55207,Web,confirmed,16-09-2024,2.523445961,0,No
229,1,GOI,DEN,International,round trip,3,12400,3831,16231,10-04-2024,Credit Card,Yes,684.0408856,Web,confirmed,08-09-2024,9.945949998,0,No
437,5,MAA,HYD,Domestic,one way,2,10046,3104,13150,20-04-2024,Credit Card,Yes,444.1468958,Web,confirmed,30-04-2024,0,0,No
346,5,PNQ,LAX,International,round trip,3,34323,10602,44925,01-05-2024,Bank Transfer,No,0,Web,confirmed,08-05-2024,0,0,No
124,7,DEL,MIA,International,round trip,3,13606,4203,17809,29-03-2024,Bank Transfer,Yes,700.2639419,Android,confirmed,02-10-2024,0,27.63302407,Yes
412,5,GOI,BOM,International,round trip,1,18458,5702,24160,09-04-2024,Credit Card,Yes,701.2058001,Android,confirmed,12-04-2024,0,0,No
436,5,BOM,SFO,International,one way,2,14720,4548,19268,20-04-2024,Bank Transfer,Yes,135.0281006,Web,confirmed,03-11-2024,0,2.736370736,Yes
134,7,ORD,GOI,International,one way,5,30536,9433,39969,04-07-2024,Bank Transfer,Yes,144.0362944,Android,confirmed,08-07-2024,0,0,No
240,3,BOM,DEN,International,round trip,3,30270,9351,39621,31-08-2024,Bank Transfer,Yes,828.0790899,Web,cancelled,29-09-2024,12.04026454,0,No
85,7,ORD,AMD,International,round trip,5,37482,11578,49060,11-04-2024,PayPal,Yes,356.2048859,Android,confirmed,09-05-2024,0,0,No
288,5,PNQ,MIA,International,one way,3,25038,7734,32772,23-06-2024,Debit Card,Yes,895.2801892,Web,confirmed,24-07-2024,0,0,No
452,5,BLR,CCU,Domestic,round trip,1,3975,1229,5204,21-04-2024,PayPal,Yes,0,Android,confirmed,06-12-2024,0,17.98404813,Yes
193,3,DEL,MIA,International,round trip,2,12804,3955,16759,24-05-2024,Debit Card,Yes,489.8834319,iOS,cancelled,09-06-2024,7.122901892,0,No
245,5,DFW,DEL,International,round trip,2,33572,10371,43943,03-04-2024,PayPal,Yes,0,iOS,confirmed,13-04-2024,0,0,No
343,5,MAA,LAX,International,one way,1,24147,7459,31606,25-06-2024,Credit Card,Yes,486.1053628,Android,confirmed,08-01-2025,0,25.90105689,Yes
319,5,BOM,DEL,Domestic,round trip,3,5968,1844,7812,03-04-2024,Credit Card,Yes,682.1456876,Web,confirmed,27-04-2024,0,0,No
68,3,MAA,MIA,International,round trip,2,15908,4915,20823,16-04-2024,Bank Transfer,Yes,550.5180728,Web,confirmed,19-04-2024,8.004529174,0,No
321,5,HYD,DEL,Domestic,round trip,4,10269,3173,13442,20-03-2024,Credit Card,Yes,94.13169333,Web,confirmed,02-04-2024,0,0,No
156,1,GOI,CCU,International,round trip,3,31047,9591,40638,02-06-2024,Debit Card,Yes,1030.995653,Web,confirmed,19-06-2024,14.99067004,0,No
263,5,GOI,LAX,International,round trip,2,18369,5675,24044,05-08-2024,PayPal,Yes,722.0303412,Web,confirmed,18-08-2024,0,0,No
104,3,BOM,MAA,Domestic,round trip,4,4771,1474,6245,27-06-2024,Debit Card,Yes,0,Android,failed,11-09-2024,8.684931003,0,No
453,5,BLR,LAS,International,round trip,3,32257,9964,42221,12-09-2024,PayPal,Yes,672.4013781,Android,confirmed,05-10-2024,0,0,No
413,5,LAX,ORD,International,round trip,3,18052,5576,23628,22-04-2024,Bank Transfer,Yes,707.6338082,iOS,confirmed,23-04-2024,0,0,No
466,5,LAX,AMD,International,one way,4,32721,10108,42829,19-08-2024,Bank Transfer,No,0,Web,confirmed,31-08-2024,0,0,No
292,1,MIA,BLR,International,round trip,2,36668,11327,47995,15-04-2024,Debit Card,Yes,867.089067,iOS,failed,11-12-2024,12.60746936,40.31102701,Yes
46,1,MAA,JAI,International,one way,3,19486,6019,25505,05-05-2024,Credit Card,Yes,0,Web,confirmed,12-09-2024,1.456917001,2.338598714,Yes
238,5,JFK,ORD,International,round trip,2,36000,11120,47120,22-05-2024,Bank Transfer,Yes,135.8726476,Android,confirmed,25-05-2024,0,0,No
50,3,PNQ,CCU,International,one way,4,31662,9781,41443,19-03-2024,Bank Transfer,Yes,625.3365371,Android,confirmed,20-11-2024,9.092389155,30.34743201,Yes
367,7,SEA,SFO,International,round trip,2,33129,10233,43362,30-04-2024,Debit Card,No,0,Android,confirmed,18-05-2024,0,0,No
409,7,SEA,BOM,International,one way,2,30772,9506,40278,30-04-2024,Bank Transfer,Yes,634.3537914,iOS,confirmed,21-05-2024,0,0,No
231,3,HYD,AMD,International,round trip,5,25893,7998,33891,23-03-2024,Bank Transfer,Yes,149.1481413,Web,confirmed,19-11-2024,2.168612998,4.043406736,Yes
174,5,SEA,DEL,International,round trip,3,14756,4558,19314,04-07-2024,Bank Transfer,Yes,0,iOS,confirmed,23-12-2024,0,17.50691348,Yes
237,1,ORD,SFO,International,round trip,2,34838,10761,45599,06-04-2024,Debit Card,Yes,0,Web,cancelled,06-01-2025,9.101924368,16.42056846,Yes
245,7,MIA,MAA,International,round trip,2,20178,6233,26411,16-06-2024,Bank Transfer,Yes,1125.632895,Android,confirmed,14-07-2024,0,0,No
34,3,BLR,GOI,International,one way,1,14786,4568,19354,24-04-2024,Debit Card,Yes,930.7879175,Web,confirmed,18-05-2024,13.53365023,0,No
59,1,SFO,ATL,International,round trip,5,22029,6805,28834,19-06-2024,Debit Card,Yes,771.0247204,Web,confirmed,18-07-2024,11.21069439,0,No
